Census_2010_SF1_Elementary_School_Districts_Population_Characteristics
OBJECTID,STATEFP10,ELSDLEA10,GEOID10,NAME10,LSAD10,LOGRADE10,HIGRADE10,MTFCC10,SDTYP10,FUNCSTAT10,ALAND10,AWATER10,INTPTLAT10,INTPTLON10,SF1_G001_GEO_id,SF1_G001_GEO_id2,SF1_G001_GEO_display_label,SF1_G001_VD002,SF1_G001_VD003,SF1_G001_VD004,SF1_G001_VD005,SF1_G001_VD006,SF1_G001_VD007,SF1_G001_VD008,SF1_G001_VD010,SF1_G001_VD011,SF1_G001_VD012,SF1_G001_VD013,SF1_G001_VD014,SF1_G001_VD015,SF1_G001_VD016,SF1_G001_VD017,SF1_G001_VD018,SF1_G001_VD019,SF1_G001_VD020,SF1_G001_VD021,SF1_G001_VD022,SF1_G001_VD023,SF1_G001_VD024,SF1_G001_VD040,SF1_G001_VD041,SF1_G001_VD042,SF1_G001_VD043,SF1_G001_VD050,SF1_G001_VD051,SF1_G001_VD052,SF1_G001_VD053,SF1_G001_VD054,SF1_G001_VD055,SF1_G001_VD056,SF1_G001_VD057,SF1_G001_VD058,SF1_G001_VD060,SF1_G001_VD061,SF1_G001_VD062,SF1_G001_VD063,SF1_G001_VD064,SF1_G001_VD065,SF1_G001_VD067,SF1_G001_VD068,SF1_G001_VD069,SF1_G001_VD070,SF1_G001_VD071,SF1_G001_VD072,SF1_G001_VD073,SF1_G001_VD074,SF1_G001_VD075,SF1_G001_VD076,SF1_G001_VD080,SF1_G001_VD081,SF1_G001_VD082,SF1_G001_VD083,SF1_G001_VD084,SF1_G001_VD100,SF1_G001_VD101,SF1_G001_VD102,SF1_G001_VD103,SF1_P01_D001,SF1_P02_D002,SF1_P02_D003,SF1_P02_D004,SF1_P02_D005,SF1_P03_D002,SF1_P03_D003,SF1_P03_D004,SF1_P03_D005,SF1_P03_D006,SF1_P03_D007,SF1_P03_D008,SF1_P04_D002,SF1_P04_D003,SF1_P06_D001,SF1_P06_D002,SF1_P06_D003,SF1_P06_D004,SF1_P06_D005,SF1_P06_D006,SF1_P06_D007,SF1_P07_D003,SF1_P07_D004,SF1_P07_D005,SF1_P07_D006,SF1_P07_D007,SF1_P07_D008,SF1_P07_D010,SF1_P07_D011,SF1_P07_D012,SF1_P07_D013,SF1_P07_D014,SF1_P07_D015,SF1_P08_D002,SF1_P08_D003,SF1_P08_D004,SF1_P08_D005,SF1_P08_D006,SF1_P08_D007,SF1_P08_D008,SF1_P08_D009,SF1_P08_D010,SF1_P08_D011,SF1_P08_D012,SF1_P08_D013,SF1_P08_D014,SF1_P08_D015,SF1_P08_D016,SF1_P08_D017,SF1_P08_D018,SF1_P08_D019,SF1_P08_D020,SF1_P08_D021,SF1_P08_D022,SF1_P08_D023,SF1_P08_D024,SF1_P08_D025,SF1_P08_D026,SF1_P08_D027,SF1_P08_D028,SF1_P08_D029,SF1_P08_D030,SF1_P08_D031,SF1_P08_D032,SF1_P08_D033,SF1_P08_D034,SF1_P08_D035,SF1_P08_D036,SF1_P08_D037,SF1_P08_D038,SF1_P08_D039,SF1_P08_D040,SF1_P08_D041,SF1_P08_D042,SF1_P08_D043,SF1_P08_D044,SF1_P08_D045,SF1_P08_D046,SF1_P08_D047,SF1_P08_D048,SF1_P08_D049,SF1_P08_D050,SF1_P08_D051,SF1_P08_D052,SF1_P08_D053,SF1_P08_D054,SF1_P08_D055,SF1_P08_D056,SF1_P08_D057,SF1_P08_D058,SF1_P08_D059,SF1_P08_D060,SF1_P08_D061,SF1_P08_D062,SF1_P08_D063,SF1_P08_D064,SF1_P08_D065,SF1_P08_D066,SF1_P08_D067,SF1_P08_D068,SF1_P08_D069,SF1_P08_D070,SF1_P08_D071,SF1_P10_D001,SF1_P10_D002,SF1_P10_D003,SF1_P10_D004,SF1_P10_D005,SF1_P10_D006,SF1_P10_D007,SF1_P10_D008,SF1_P10_D009,SF1_P10_D010,SF1_P10_D011,SF1_P10_D012,SF1_P10_D013,SF1_P10_D014,SF1_P10_D015,SF1_P10_D016,SF1_P10_D017,SF1_P10_D018,SF1_P10_D019,SF1_P10_D020,SF1_P10_D021,SF1_P10_D022,SF1_P10_D023,SF1_P10_D024,SF1_P10_D025,SF1_P10_D026,SF1_P10_D027,SF1_P10_D028,SF1_P10_D029,SF1_P10_D030,SF1_P10_D031,SF1_P10_D032,SF1_P10_D033,SF1_P10_D034,SF1_P10_D035,SF1_P10_D036,SF1_P10_D037,SF1_P10_D038,SF1_P10_D039,SF1_P10_D040,SF1_P10_D041,SF1_P10_D042,SF1_P10_D043,SF1_P10_D044,SF1_P10_D045,SF1_P10_D046,SF1_P10_D047,SF1_P10_D048,SF1_P10_D049,SF1_P10_D050,SF1_P10_D051,SF1_P10_D052,SF1_P10_D053,SF1_P10_D054,SF1_P10_D055,SF1_P10_D056,SF1_P10_D057,SF1_P10_D058,SF1_P10_D059,SF1_P10_D060,SF1_P10_D061,SF1_P10_D062,SF1_P10_D063,SF1_P10_D064,SF1_P10_D065,SF1_P10_D066,SF1_P10_D067,SF1_P10_D068,SF1_P10_D069,SF1_P10_D070,SF1_P10_D071,SF1_P12_D002,SF1_P12_D003,SF1_P12_D004,SF1_P12_D005,SF1_P12_D006,SF1_P12_D007,SF1_P12_D008,SF1_P12_D009,SF1_P12_D010,SF1_P12_D011,SF1_P12_D012,SF1_P12_D013,SF1_P12_D014,SF1_P12_D015,SF1_P12_D016,SF1_P12_D017,SF1_P12_D018,SF1_P12_D019,SF1_P12_D020,SF1_P12_D021,SF1_P12_D022,SF1_P12_D023,SF1_P12_D024,SF1_P12_D025,SF1_P12_D026,SF1_P12_D027,SF1_P12_D028,SF1_P12_D029,SF1_P12_D030,SF1_P12_D031,SF1_P12_D032,SF1_P12_D033,SF1_P12_D034,SF1_P12_D035,SF1_P12_D036,SF1_P12_D037,SF1_P12_D038,SF1_P12_D039,SF1_P12_D040,SF1_P12_D041,SF1_P12_D042,SF1_P12_D043,SF1_P12_D044,SF1_P12_D045,SF1_P12_D046,SF1_P12_D047,SF1_P12_D048,SF1_P12_D049,SF1_P13_D002,SF1_P13_D003,SF1_P13_D004,SF1_P16_D001,SF1_P16_D002,SF1_P16_D003,SF1_P17_D002,SF1_P17_D003,SF1_P17_D004,SF1_P18_D001,SF1_P18_D002,SF1_P18_D003,SF1_P18_D004,SF1_P18_D005,SF1_P18_D006,SF1_P18_D007,SF1_P18_D008,SF1_P18_D009,SF1_P22_D003,SF1_P22_D004,SF1_P22_D005,SF1_P22_D006,SF1_P22_D007,SF1_P22_D008,SF1_P22_D009,SF1_P22_D010,SF1_P22_D011,SF1_P22_D013,SF1_P22_D014,SF1_P22_D015,SF1_P22_D016,SF1_P22_D017,SF1_P22_D018,SF1_P22_D019,SF1_P22_D020,SF1_P22_D021,SF1_P28_D003,SF1_P28_D004,SF1_P28_D005,SF1_P28_D006,SF1_P28_D007,SF1_P28_D008,SF1_P28_D010,SF1_P28_D011,SF1_P28_D012,SF1_P28_D013,SF1_P28_D014,SF1_P28_D015,SF1_P28_D016,SF1_P29_D003,SF1_P29_D004,SF1_P29_D005,SF1_P29_D006,SF1_P29_D007,SF1_P29_D008,SF1_P29_D009,SF1_P29_D010,SF1_P29_D011,SF1_P29_D012,SF1_P29_D013,SF1_P29_D014,SF1_P29_D015,SF1_P29_D016,SF1_P29_D017,SF1_P29_D018,SF1_P29_D019,SF1_P29_D020,SF1_P29_D021,SF1_P29_D022,SF1_P29_D023,SF1_P29_D024,SF1_P29_D025,SF1_P29_D026,SF1_P29_D027,SF1_P29_D028,SF1_P30_D003,SF1_P30_D004,SF1_P30_D005,SF1_P30_D006,SF1_P30_D008,SF1_P30_D009,SF1_P30_D010,SF1_P30_D011,SF1_P30_D012,SF1_P30_D013,SF1_P35_D001,SF1_P36_D001,SF1_P36_D002,SF1_P36_D003,SF1_P37_D002,SF1_P37_D003,SF1_P37_D004,SF1_P38_D002,SF1_P38_D003,SF1_P38_D004,SF1_P38_D005,SF1_P38_D006,SF1_P38_D007,SF1_P38_D008,SF1_P38_D009,SF1_P38_D010,SF1_P38_D011,SF1_P38_D012,SF1_P38_D013,SF1_P38_D014,SF1_P38_D015,SF1_P38_D016,SF1_P38_D017,SF1_P38_D018,SF1_P38_D019,SF1_P38_D020,SF1_P39_D003,SF1_P39_D004,SF1_P39_D005,SF1_P39_D006,SF1_P39_D007,SF1_P39_D009,SF1_P39_D010,SF1_P39_D011,SF1_P39_D012,SF1_P39_D013,SF1_P39_D014,SF1_P39_D015,SF1_P39_D016,SF1_P39_D017,SF1_P39_D018,SF1_P39_D019,SF1_P39_D020,SF1_P40_D001,SF1_P40_D002,SF1_P40_D003,SF1_P40_D004,SF1_P40_D005,SF1_P40_D006,SF1_P40_D007,SF1_P40_D008,SF1_P40_D009,SF1_P40_D010,SF1_P40_D011,SF1_P40_D012,SF1_P40_D013,SF1_P40_D014,SF1_P40_D015,SF1_P40_D016,SF1_P40_D017,SF1_P40_D018,SF1_P40_D019,SF1_P40_D020,SF1_P42_D001,SF1_P42_D002,SF1_P42_D003,SF1_P42_D004,SF1_P42_D005,SF1_P42_D006,SF1_P42_D007,SF1_P42_D008,SF1_P42_D009,SF1_P42_D010,Shape__Area,Shape__Length
1,6,23010,623010,Lowell Joint Elementary School District,0,KG,8,G5400, ,E,24614339,7199,33.9483811,-117.9605005,9500000US0623010,623010,"Lowell Joint Elementary School District, California",UR1ST,CA,950,0,0,  ,902527,4,9,6,   ,  ,  ,     ,  ,  ,     ,  ,  ,      , ,    ,     ,  ,     ,   ,     ,  , , ,  ,   ,   ,      , ,     ,     ,  ,23010,     ,     ,24614339,7199,Lowell Joint Elementary School District,E,N,34371,12119,33.9376352,-117.9700132,0,     ,1779778,        ,        ,        ,  ,  , , ,34371,34371,34371,0,0,24235,512,261,2849,69,4957,1488,19550,14821,35952,25558,711,517,3356,163,5647,16082,562,205,3143,108,107,9476,149,312,213,55,5540,32883,24235,512,261,2849,69,4957,1488,1403,105,182,364,29,563,17,5,1,24,3,1,9,34,61,5,78,20,10,3,8,4,4,8,8,10,0,0,0,0,0,0,0,1,0,0,2,6,1,2,0,0,0,0,1,0,0,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,26517,25701,19254,385,203,2339,48,3472,816,782,42,135,172,18,322,12,4,0,8,3,1,7,28,27,3,32,8,5,0,3,1,3,3,3,4,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,16692,947,1034,1160,806,525,249,232,715,1056,972,1076,1120,1350,1295,1095,370,497,274,354,443,414,400,308,17679,951,1001,1160,795,473,235,220,760,1051,1023,1086,1282,1318,1393,1076,403,494,300,417,546,584,519,592,39.2,38.1,40.3,33887,7845,26042,2.9,0.67,2.23,11672,8840,6762,2078,672,1406,2832,2307,525,134,999,1849,2309,947,736,949,713,204,97,338,278,477,231,242,434,442,293,3079,1945,2031,1067,417,301,2307,392,82,34,10,7,0,30322,8840,6556,2284,6762,10348,253,501,962,396,390,181,235,560,894,3565,1244,972,272,1588,1335,253,733,484,330,154,23554,6768,2274,4494,1645,972,673,1920,1335,585,8840,29428,7721,21707,3.33,0.87,2.46,6762,2900,530,568,1802,3862,2078,672,292,65,39,188,380,1406,550,93,71,386,856,3134,613,673,1848,3628,672,353,77,55,221,319,1406,697,132,116,449,709,6780,5440,689,546,254,1786,2165,1340,457,79,41,18,133,186,883,86,73,46,291,387,484,330,0,6,324,0,154,0,0,154,58486480.0605469,37137.7763622257
2,6,2610,602610,Anaheim Elementary School District,0,KG,6,G5400, ,E,54696369,300526,33.8265579,-117.9167756,9500000US0602610,602610,"Anaheim Elementary School District, California",UR1ST,CA,950,0,0,  ,902257,4,9,6,   ,  ,  ,     ,  ,  ,     ,  ,  ,      , ,    ,     ,  ,     ,   ,     ,  , , ,  ,   ,   ,      , ,     ,     ,  ,2610,     ,     ,54696369,300526,Anaheim Elementary School District,E,N,196615,56310,33.828727,-117.9180482,0,     ,1779778,        ,        ,        ,  ,  , , ,196615,196615,196615,0,0,98076,4837,1642,23929,828,59052,8251,69353,127262,205283,104981,5947,2685,26110,1398,64162,39819,4646,909,25107,1101,571,65162,1301,1776,1003,297,63591,188364,98076,4837,1642,23929,828,59052,8251,7882,511,563,1268,147,4075,48,98,44,232,88,16,167,141,380,104,333,72,26,5,27,20,3,30,68,44,10,0,0,3,0,11,7,1,3,1,2,24,6,0,4,0,4,0,4,1,1,4,0,0,0,0,0,12,12,0,0,0,0,0,0,0,139771,134741,71995,3580,1167,19298,559,38142,5030,4829,244,404,739,86,2599,30,50,20,115,62,10,125,99,192,54,182,46,13,3,9,13,2,16,32,21,6,0,0,2,0,9,3,1,3,1,2,13,4,0,0,0,2,0,4,1,1,1,0,0,0,0,0,6,6,0,0,0,0,0,0,0,98815,8393,7812,7909,4862,3418,1660,1620,5296,8961,7805,7477,7300,6493,5719,4142,1477,1803,1001,1205,1599,1151,937,775,97800,7903,7474,7726,4765,3237,1570,1534,4814,8309,7255,7310,6844,6352,5469,4580,1490,2028,1115,1443,1943,1748,1423,1468,30.3,29.7,31,194307,56704,137603,3.69,1.08,2.61,52710,40286,27544,12742,4421,8321,12424,8640,3784,1337,7619,10985,9631,3278,2474,2730,1663,569,955,2330,1650,2061,1008,965,1447,1290,718,8772,7409,8243,6260,3928,5674,8640,2587,604,280,159,64,90,175620,40286,27444,12842,27544,62526,964,2747,6719,5539,4031,1357,2146,9750,12011,18687,6125,3925,2200,6299,4715,1584,6263,2308,782,1526,123481,52139,18908,33231,10026,3925,6101,8661,4715,3946,40286,163609,54796,108813,4.06,1.36,2.7,27544,15700,2930,4447,8323,11844,12742,4421,1998,512,484,1002,2423,8321,4339,667,971,2701,3982,17275,3392,5791,8092,10269,4421,2625,668,728,1229,1796,8321,5401,964,1490,2947,2920,44728,32595,4804,3540,1747,11035,11469,12133,3805,685,446,222,1221,1231,8328,983,794,385,2772,3394,2308,782,63,72,625,22,1526,245,0,1281,591968521.160156,127264.873211904
3,6,6360,606360,Buena Park Elementary School District,0,KG,8,G5400, ,E,18456661,134601,33.8701950,-118.0018265,9500000US0606360,606360,"Buena Park Elementary School District, California",UR1ST,CA,950,0,0,  ,902306,4,9,6,   ,  ,  ,     ,  ,  ,     ,  ,  ,      , ,    ,     ,  ,     ,   ,     ,  , , ,  ,   ,   ,      , ,     ,     ,  ,6360,     ,     ,18456661,134601,Buena Park Elementary School District,E,N,47854,15029,33.8691086,-117.9995123,0,     ,1779778,        ,        ,        ,  ,  , , ,47854,47854,47854,0,0,18544,2131,543,14415,208,9717,2296,27560,20294,50269,20374,2528,938,15215,369,10845,10777,2187,224,14860,287,181,9597,341,714,355,82,10664,45558,18544,2131,543,14415,208,9717,2296,2183,179,276,418,41,820,19,62,7,75,20,9,24,54,168,11,107,13,20,3,4,10,0,12,26,1,1,3,0,0,3,5,0,0,4,0,2,6,2,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35343,34061,14207,1515,373,11542,138,6286,1282,1234,74,187,217,25,491,15,24,1,27,15,7,19,31,94,7,45,7,6,1,3,4,0,6,11,0,1,1,0,0,1,2,0,0,1,0,1,3,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23687,1723,1731,1803,1136,747,374,342,1166,1884,1832,1781,1707,1696,1584,1315,403,497,282,409,518,359,231,167,24167,1709,1589,1733,1087,732,370,355,1049,1839,1713,1901,1779,1655,1693,1350,468,610,320,461,576,479,369,330,33.6,32.5,34.7,47450,12456,34994,3.3,0.87,2.43,14395,11419,7968,3451,1151,2300,2976,2223,753,299,1868,2921,2800,1125,777,995,509,125,164,462,432,566,277,252,379,301,143,3074,2593,2684,1529,749,790,2223,527,119,56,31,10,10,43301,11419,7760,3659,7968,15194,212,658,1357,1026,1074,305,438,1748,1902,4149,1493,1037,456,1483,1186,297,1173,404,31,373,31077,12224,4190,8034,2234,1037,1197,1915,1186,729,11419,41399,12160,29239,3.63,1.06,2.56,7968,3999,906,952,2141,3969,3451,1151,444,102,103,239,707,2300,1058,147,186,725,1242,4339,1019,1132,2188,3629,1151,581,141,147,293,570,2300,1307,220,273,814,993,10345,7719,1247,843,427,2543,2659,2626,789,142,90,32,249,276,1837,170,154,92,644,777,404,31,0,6,25,0,373,0,0,373,200113077.461914,87082.1711061774
4,6,8070,608070,Centralia Elementary School District,0,KG,6,G5400, ,E,15210473,610,33.8411497,-118.0135956,9500000US0608070,608070,"Centralia Elementary School District, California",UR1ST,CA,950,0,0,  ,902331,4,9,6,   ,  ,  ,     ,  ,  ,     ,  ,  ,      , ,    ,     ,  ,     ,   ,     ,  , , ,  ,   ,   ,      , ,     ,     ,  ,8070,     ,     ,15210473,610,Centralia Elementary School District,E,N,55193,17460,33.8416232,-118.0127428,0,     ,1779778,        ,        ,        ,  ,  , , ,55193,55193,55193,0,0,26122,2054,446,15791,391,7567,2822,36202,18991,58214,28333,2511,928,17008,710,8724,17726,2233,388,16536,590,262,10607,278,540,472,120,8462,52371,26122,2054,446,15791,391,7567,2822,2642,213,307,675,79,766,18,71,16,78,33,3,41,128,182,32,161,22,20,1,7,22,1,12,42,19,6,0,0,0,0,1,0,5,1,0,2,19,6,0,2,0,1,1,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41822,40257,20598,1469,336,12594,280,4980,1565,1482,85,219,315,47,462,11,27,5,27,26,3,28,93,110,24,75,15,4,0,5,10,1,9,16,7,3,0,0,0,0,1,0,3,1,0,0,8,3,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26795,1743,1800,1956,1378,924,412,428,1166,1843,1658,1645,1885,2107,2014,1534,564,706,413,522,764,597,411,325,28398,1591,1722,1918,1263,839,413,366,1068,1834,1728,1891,2008,2155,2181,1696,597,857,461,655,978,895,634,648,37.3,35.3,38.9,54368,13360,41008,3.24,0.8,2.44,16802,13271,9573,3698,1047,2651,3531,2750,781,263,1587,2942,3566,1286,1084,1440,885,218,99,364,301,583,329,329,613,634,279,3787,2911,3103,1779,831,860,2750,580,109,39,17,26,10,49657,13271,9216,4055,9573,17177,259,751,1853,1043,1216,394,519,1643,1958,4711,1529,1085,444,2002,1665,337,1180,825,579,246,36572,13085,3882,9203,2216,1085,1131,2495,1665,830,13271,47699,13058,34641,3.59,0.98,2.61,9573,4424,782,982,2660,5149,3698,1047,408,95,69,244,639,2651,1123,179,180,764,1528,4857,936,1175,2746,4716,1047,537,130,106,301,510,2651,1448,266,296,886,1203,10996,8357,1098,842,427,2771,3219,2639,708,115,68,33,231,261,1931,190,173,87,617,864,825,579,0,12,567,0,246,0,0,246,163727850.644531,68790.4314676464
5,6,10440,610440,Cypress Elementary School District,0,KG,6,G5400, ,E,15654093,26497,33.8203562,-118.0393935,9500000US0610440,610440,"Cypress Elementary School District, California",UR1ST,CA,950,0,0,  ,902356,4,9,6,   ,  ,  ,     ,  ,  ,     ,  ,  ,      , ,    ,     ,  ,     ,   ,     ,  , , ,  ,   ,   ,      , ,     ,     ,  ,10440,     ,     ,15654093,26497,Cypress Elementary School District,E,N,43516,14217,33.8241837,-118.0421584,0,     ,1779778,        ,        ,        ,  ,  , , ,43516,43516,43516,0,0,22817,1410,267,14215,200,2493,2114,35324,8192,45829,24566,1814,606,15354,415,3074,19310,1643,327,15026,343,149,5256,171,279,328,72,2925,41402,22817,1410,267,14215,200,2493,2114,1935,201,212,759,78,332,22,53,6,33,10,0,23,67,130,9,159,28,20,2,12,9,2,11,44,19,0,2,0,0,0,9,0,1,0,0,0,20,11,2,2,1,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33079,32009,18233,1056,213,10568,152,1787,1070,988,73,155,308,40,187,14,32,2,19,6,0,17,55,74,6,72,18,3,0,3,6,1,6,23,6,0,0,0,0,0,5,0,1,0,0,0,10,4,2,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21054,1096,1338,1719,1263,763,340,312,870,1112,996,1217,1559,1853,1903,1338,418,593,308,452,592,531,316,165,22462,1058,1239,1619,1105,687,327,289,780,1094,1160,1434,1810,2066,1909,1491,503,649,388,574,811,691,407,371,39.9,38.1,41.2,43179,10432,32747,3.11,0.75,2.36,13892,11398,8731,2667,743,1924,2494,1978,516,97,937,2482,3515,1264,909,1259,812,123,74,235,254,441,266,245,475,361,143,3387,2692,3069,1354,535,361,1978,370,90,34,10,9,3,39926,11398,8301,3097,8731,14085,265,564,1204,525,755,285,308,819,987,3253,1005,734,271,1489,1244,245,759,337,6,331,31269,8657,2451,6206,1425,734,691,1828,1244,584,11398,38939,10280,28659,3.42,0.9,2.51,8731,4180,681,731,2768,4551,2667,743,280,44,20,216,463,1924,770,65,79,626,1154,4502,777,825,2900,4229,743,366,67,45,254,377,1924,983,120,136,727,941,9109,7465,872,654,354,2371,3214,1644,431,45,27,9,123,227,1213,63,67,35,374,674,337,6,0,6,0,0,331,0,0,331,168780407.78418,68316.9076754446
6,6,14220,614220,Fountain Valley Elementary School District,0,KG,8,G5400, ,E,19750893,189343,33.6957957,-117.9600966,9500000US0614220,614220,"Fountain Valley Elementary School District, California",UR1ST,CA,950,0,0,  ,902397,4,9,6,   ,  ,  ,     ,  ,  ,     ,  ,  ,      , ,    ,     ,  ,     ,   ,     ,  , , ,  ,   ,   ,      , ,     ,     ,  ,14220,     ,     ,19750893,189343,Fountain Valley Elementary School District,E,N,53781,19185,33.6957957,-117.9600966,0,     ,1779778,        ,        ,        ,  ,  , , ,53781,53781,53781,0,0,36224,438,266,12423,177,1759,2494,47094,6687,56517,38481,716,758,13830,448,2284,33777,629,483,13576,398,216,4704,87,275,254,50,2068,51287,36224,438,266,12423,177,1759,2494,2280,147,345,1087,101,371,9,28,3,22,16,1,16,67,59,8,191,31,12,4,2,31,1,20,66,14,2,2,0,0,0,1,0,0,0,0,5,19,9,3,1,0,0,0,3,0,0,3,0,0,0,0,0,3,3,0,0,0,0,0,1,1,42241,40918,29198,365,195,9727,137,1296,1323,1212,60,236,505,55,202,7,12,2,14,14,1,13,57,28,6,100,22,4,1,0,14,1,12,31,7,2,1,0,0,0,1,0,0,0,0,4,8,4,0,1,0,0,0,1,0,0,2,0,0,0,0,0,2,2,0,0,0,0,0,1,1,26183,1291,1548,1863,1260,791,332,266,920,1473,1280,1707,1920,2188,2089,1737,662,958,513,826,1048,732,448,331,27598,1187,1462,1758,1171,673,329,290,859,1381,1369,1773,2103,2327,2144,1916,711,1142,699,903,1218,795,661,727,42.3,40.9,43.7,53457,11518,41939,2.85,0.61,2.24,18733,14217,11149,3068,950,2118,4516,3423,1093,111,1074,2903,3752,1521,1482,2170,989,215,133,458,486,665,371,474,901,649,379,5158,3304,3325,1536,544,350,3423,794,179,78,25,10,7,47233,14217,10640,3577,11149,15479,379,631,1081,725,793,304,326,873,1276,6224,1874,1279,595,2642,2144,498,1708,324,26,298,37575,9658,3017,6641,2810,1279,1531,3414,2144,1270,14217,45957,11366,34591,3.23,0.8,2.43,11149,4659,868,846,2945,6490,3068,950,334,60,29,245,616,2118,802,83,82,637,1316,4928,956,942,3030,6221,950,410,78,40,292,540,2118,1000,128,120,752,1118,10327,8572,1067,805,466,2844,3390,1755,494,48,52,19,154,221,1261,71,66,53,407,664,324,26,0,15,11,0,298,0,0,298,214622778.28418,67145.6704289014
7,6,14730,614730,Fullerton Elementary School District,0,KG,8,G5400, ,E,52175662,27251,33.8826868,-117.9307245,9500000US0614730,614730,"Fullerton Elementary School District, California",UR1ST,CA,950,0,0,  ,902404,4,9,6,   ,  ,  ,     ,  ,  ,     ,  ,  ,      , ,    ,     ,  ,     ,   ,     ,  , , ,  ,   ,   ,      , ,     ,     ,  ,14730,     ,     ,52175662,27251,Fullerton Elementary School District,E,N,118074,40649,33.8792064,-117.9303739,0,     ,1779778,        ,        ,        ,  ,  , , ,118074,118074,118074,0,0,63964,2514,736,26834,292,18795,4939,76961,41113,123344,68124,3175,1638,28901,684,20822,47101,2660,698,28255,564,373,21023,515,940,646,120,20449,113135,63964,2514,736,26834,292,18795,4939,4636,308,544,1419,124,1480,47,66,4,115,42,5,111,153,197,21,277,49,18,8,14,38,0,37,60,35,0,4,0,1,4,3,0,1,2,0,3,24,11,0,4,1,2,0,5,0,0,1,0,0,0,0,0,2,1,0,0,1,0,0,0,0,89988,87159,51155,1945,546,20802,229,12482,2829,2659,155,387,681,67,893,34,31,1,50,37,5,70,126,115,7,153,40,9,3,8,10,0,21,36,17,0,3,0,1,2,0,0,1,0,0,2,15,7,0,2,0,2,0,3,0,0,1,0,0,0,0,0,2,1,0,0,1,0,0,0,0,57887,3606,3808,4181,2737,2239,998,962,2796,4328,3740,3940,4185,4292,4156,3199,1060,1430,808,1070,1450,1147,914,841,60187,3392,3691,4006,2665,2338,1152,1035,2824,4051,3676,4058,4354,4453,4173,3246,1150,1624,873,1207,1703,1541,1379,1596,35.5,34.4,36.6,115015,27870,87145,2.96,0.72,2.25,38797,27494,20624,6870,2125,4745,11303,7964,3339,627,3587,6432,7139,2643,2051,2759,1694,562,1387,1922,1283,1666,875,800,1202,1286,882,8913,6075,6236,3229,1500,1541,7964,2372,599,245,77,22,24,98819,27494,19668,7826,20624,34068,652,1171,2768,2056,1890,660,813,2841,3782,16196,5284,3459,1825,6019,4505,1514,4893,3059,759,2300,74969,23850,7506,16344,8067,3459,4608,8129,4505,3624,27494,95037,27289,67748,3.46,0.99,2.46,20624,9710,1923,2103,5684,10914,6870,2125,857,194,180,483,1268,4745,2179,289,349,1541,2566,10354,2123,2474,5757,10270,2125,1072,248,251,573,1053,4745,2672,419,522,1731,2073,23891,18555,2553,1891,1006,6220,6885,5336,1516,242,162,94,491,527,3820,350,301,166,1232,1771,3059,759,0,130,629,0,2300,1231,0,1069,561905268.617188,116813.752273341
